from	to
11610009	1.1.1.1
11610009	1.1.5.2
11610009	1.1.5.3
11610010	1.1.5.1
11610010	1.1.1.1
11610010	1.1.5.2
11610010	1.1.5.3
11610011	1.1.5.1
11610011	1.1.1.1
11610011	1.1.5.2
11610011	1.1.5.3
11610012	1.1.5.1
11610012	1.1.1.1
11610012	1.1.5.2
11610012	1.1.5.3
11610008	1.1.5.1
11610008	1.1.1.1
11610008	1.1.5.2
11610008	1.1.5.3
11600001	4.2.1.1
11600001	4.2.1.2
11600001	2.2.4.2
11600001	2.2.1.1
11600001	2.2.6.1
11600002	4.2.1.1
11600002	4.2.1.2
11600002	2.2.4.2
11600002	2.2.1.1
11600002	2.2.6.1
11600003	4.2.1.1
11600003	4.2.1.2
11600003	2.2.4.2
11600003	2.2.1.1
11600003	2.2.6.1
11600004	4.2.1.1
11600004	4.2.1.2
11600004	2.2.4.2
11600004	2.2.1.1
11600004	2.2.6.1
11590001	1.1.1.1
11590002	1.1.5.1
11590002	1.1.3.1
11590003	2.2.2.3
11590004	2.2.6.1
11590005	1.1.1.1
11590006	1.1.5.1
11590006	1.1.3.1
11590007	2.2.2.3
11590008	2.2.6.1
11590009	1.1.1.1
11590010	1.1.5.1
11590010	1.1.3.1
11590011	2.2.2.3
11590012	2.2.6.1
11580012	2.2.5.1
11580012	1.1.1.1
11580012	1.1.5.2
11580013	2.2.5.1
11580013	1.1.1.1
11580013	1.1.5.2
11580014	2.2.5.1
11580014	1.1.1.1
11580014	1.1.5.2
11580015	2.2.5.1
11580015	1.1.1.1
11580015	1.1.5.2
11580016	2.2.5.1
11580016	1.1.1.1
11580016	1.1.5.2
11580017	2.2.5.1
11580017	1.1.1.1
11580017	1.1.5.2
11580018	2.2.5.1
11580018	1.1.1.1
11580018	1.1.5.2
11580019	2.2.5.1
11580019	1.1.1.1
11580019	1.1.5.2
11580020	2.2.5.1
11580020	1.1.1.1
11580020	1.1.5.2
11580021	2.2.5.1
11580021	1.1.1.1
11580021	1.1.5.2
11580022	2.2.5.1
11580022	1.1.1.1
11580022	1.1.5.2
11580023	2.2.5.1
11580023	1.1.1.1
11580023	1.1.5.2
11580024	2.2.5.1
11580024	1.1.1.1
11580024	1.1.5.2
11580011	2.2.5.1
11580011	1.1.1.1
11580011	1.1.5.2
11580010	2.2.5.1
11580010	1.1.1.1
11580010	1.1.5.2
11580008	2.2.5.1
11580008	1.1.1.1
11580008	1.1.5.2
11580001	2.2.5.1
11580001	1.1.1.1
11580001	1.1.5.2
11580002	2.2.5.1
11580002	1.1.1.1
11580002	1.1.5.2
11580003	2.2.5.1
