name	study_id	study_location	protection_status	latitude	longitude	valuation_methods	beneficiary_unit	value_year	int__per_hectare_per_year	title	reference	year_pub	site_area_in_hectares	site_length_km
4380003	438	Tana River Delta	No protection	-0.091411	39.010638	MP	total	2005	2.0324	The Economic Valuation of the Proposed Tana Integrated Sugar Project (TISP), Kenya	Mireri, C., Onjala, J., & Oguge, N. (2008). The Economic Valuation of the Proposed Tana Integrated Sugar Project (TISP), Kenya.	2008	20000.0	nan
4380004	438	Tana River Delta	No protection	-0.091411	39.010638	MP	total	2005	2.0324	The Economic Valuation of the Proposed Tana Integrated Sugar Project (TISP), Kenya	Mireri, C., Onjala, J., & Oguge, N. (2008). The Economic Valuation of the Proposed Tana Integrated Sugar Project (TISP), Kenya.	2008	20000.0	nan
4380005	438	Tana River Delta	No protection	-0.091411	39.010638	MP	total	2005	1.0162	The Economic Valuation of the Proposed Tana Integrated Sugar Project (TISP), Kenya	Mireri, C., Onjala, J., & Oguge, N. (2008). The Economic Valuation of the Proposed Tana Integrated Sugar Project (TISP), Kenya.	2008	20000.0	nan
4370001	437	Everglades/South Florida	No protection	25.55	-80.92	CE	total	1998	90.0882	Public preferences and valuation of wetland ecosystem restoration	nan	1999	6900000.0	nan
4360001	436	Batang Gadis National Park	Protected	0.843301	99.38858	RC	total	2004	23130.4421	Economic Valuation of watershed services: Batang Gadis National Park	Midora, L., & Anggraeni, D. (2006). Economic Valuation of Watershed Services Batang Gadis National Park, Mandailing Natal, North Sumatra, Indonesia. Conserva-tion International–Indonesia, Jakarta.	2006	10800.0	nan
4360002	436	Batang Gadis National Park	Protected	0.843301	99.38858	MP	total	2006	289.9053	Economic Valuation of watershed services: Batang Gadis National Park	Midora, L., & Anggraeni, D. (2006). Economic Valuation of Watershed Services Batang Gadis National Park, Mandailing Natal, North Sumatra, Indonesia. Conserva-tion International–Indonesia, Jakarta.	2006	10800.0	nan
4360003	436	Batang Gadis National Park	Protected	0.843301	99.38858	MP	total	2006	11.8179	Economic Valuation of watershed services: Batang Gadis National Park	Midora, L., & Anggraeni, D. (2006). Economic Valuation of Watershed Services Batang Gadis National Park, Mandailing Natal, North Sumatra, Indonesia. Conserva-tion International–Indonesia, Jakarta.	2006	10800.0	nan
4360004	436	Batang Gadis National Park	Protected	0.843301	99.38858	RC	total	2006	1022.7065	Economic Valuation of watershed services: Batang Gadis National Park	Midora, L., & Anggraeni, D. (2006). Economic Valuation of Watershed Services Batang Gadis National Park, Mandailing Natal, North Sumatra, Indonesia. Conserva-tion International–Indonesia, Jakarta.	2006	10800.0	nan
4360005	436	Batang Gadis National Park	Protected	0.843301	99.38858	MP	total	2006	45.4536	Economic Valuation of watershed services: Batang Gadis National Park	Midora, L., & Anggraeni, D. (2006). Economic Valuation of Watershed Services Batang Gadis National Park, Mandailing Natal, North Sumatra, Indonesia. Conserva-tion International–Indonesia, Jakarta.	2006	10800.0	nan
4350001	435	east Great Abaco	Protected	26.4667	-77.0833	DC	total	2015	0	Partitioning Stakeholders for the Economic Valuation of Ecosystem Services- Examples of a Mangrove System	Micheletti, T., Jost, F., & Berger, U. (2016). Partitioning stakeholders for the economic valuation of ecosystem services: Examples of a mangrove system. Natural Resources Research, 25(3), 331-345.	2016	7100.0	nan
4350002	435	east Great Abaco	Protected	26.4667	-77.0833	MP	total	2015	5.1813	Partitioning Stakeholders for the Economic Valuation of Ecosystem Services- Examples of a Mangrove System	Micheletti, T., Jost, F., & Berger, U. (2016). Partitioning stakeholders for the economic valuation of ecosystem services: Examples of a mangrove system. Natural Resources Research, 25(3), 331-345.	2016	7100.0	nan
4350003	435	east Great Abaco	Protected	26.4667	-77.0833	MP	total	2015	9.8531	Partitioning Stakeholders for the Economic Valuation of Ecosystem Services- Examples of a Mangrove System	Micheletti, T., Jost, F., & Berger, U. (2016). Partitioning stakeholders for the economic valuation of ecosystem services: Examples of a mangrove system. Natural Resources Research, 25(3), 331-345.	2016	7100.0	nan
4350004	435	east Great Abaco	Protected	26.4667	-77.0833	MP	total	2015	1854.55	Partitioning Stakeholders for the Economic Valuation of Ecosystem Services- Examples of a Mangrove System	Micheletti, T., Jost, F., & Berger, U. (2016). Partitioning stakeholders for the economic valuation of ecosystem services: Examples of a mangrove system. Natural Resources Research, 25(3), 331-345.	2016	7100.0	nan
4350005	435	east Great Abaco	Protected	26.4667	-77.0833	MP	total	2015	178.9417	Partitioning Stakeholders for the Economic Valuation of Ecosystem Services- Examples of a Mangrove System	Micheletti, T., Jost, F., & Berger, U. (2016). Partitioning stakeholders for the economic valuation of ecosystem services: Examples of a mangrove system. Natural Resources Research, 25(3), 331-345.	2016	7100.0	nan
4350006	435	east Great Abaco	Protected	26.4667	-77.0833	MP	total	2015	107.7091	Partitioning Stakeholders for the Economic Valuation of Ecosystem Services- Examples of a Mangrove System	Micheletti, T., Jost, F., & Berger, U. (2016). Partitioning stakeholders for the economic valuation of ecosystem services: Examples of a mangrove system. Natural Resources Research, 25(3), 331-345.	2016	7100.0	nan
4340001	434	Elbe river	No protection	52.12	11.62	CV	total	2001	3518.9285	The European Water Framework Directive and Economic Valuation of Wetlands	Meyerhoff, J., & Dehnhardt, A. (2004). The European Water Framework Directive and economic valuation of wetlands. In Proc. of 6th BIOECON Conference Cambridge.	2004	55000.0	nan
4340002	434	Sandau	No protection	52.78	12.03	RC	total	2000	3897.2009	The European Water Framework Directive and Economic Valuation of Wetlands	Meyerhoff, J., & Dehnhardt, A. (2004). The European Water Framework Directive and economic valuation of wetlands. In Proc. of 6th BIOECON Conference Cambridge.	2004	830.0	nan
4340003	434	Rogaetz	No protection	52.3	11.75	RC	total	2000	214.7428	The European Water Framework Directive and Economic Valuation of Wetlands	Meyerhoff, J., & Dehnhardt, A. (2004). The European Water Framework Directive and economic valuation of wetlands. In Proc. of 6th BIOECON Conference Cambridge.	2004	860.0	nan
4330001	433	Barrancones	No protection	13.43	-87.78	CV	total	2002	832.7735	nan	nan	2002	1700.0	nan
4330002	433	Barrancones	No protection	13.43	-87.78	CV	total	2002	361.5943	nan	nan	2002	1700.0	nan
4330003	433	Barrancones	No protection	13.43	-87.78	CV	total	2002	300.9121	nan	nan	2002	1700.0	nan
4320001	432	The Wicker, Sheffield, England	No protection	53.385744	-1.464092	CV	household	2013	nan	To green or not to green: Establishing the economic value of green infrastructure investments in The Wicker, Sheffield	Mell, I. C., Henneberry, J., Hehl-Lange, S., & Keskin, B. (2016). To green or not to green: Establishing the economic value of green infrastructure investments in The Wicker, Sheffield. Urban Forestry & Urban Greening, 18, 257-267.	2016	nan	nan
4320002	432	The Wicker, Sheffield, England	No protection	53.385744	-1.464092	CV	household	2013	nan	To green or not to green: Establishing the economic value of green infrastructure investments in The Wicker, Sheffield	Mell, I. C., Henneberry, J., Hehl-Lange, S., & Keskin, B. (2016). To green or not to green: Establishing the economic value of green infrastructure investments in The Wicker, Sheffield. Urban Forestry & Urban Greening, 18, 257-267.	2016	nan	nan
4320003	432	The Wicker, Sheffield, England	No protection	53.385744	-1.464092	CV	household	2013	nan	To green or not to green: Establishing the economic value of green infrastructure investments in The Wicker, Sheffield	Mell, I. C., Henneberry, J., Hehl-Lange, S., & Keskin, B. (2016). To green or not to green: Establishing the economic value of green infrastructure investments in The Wicker, Sheffield. Urban Forestry & Urban Greening, 18, 257-267.	2016	nan	nan
4310004	431	Tigray	No protection	14.136576	38.309326	MP	total	2009	48.3735	Economic valuation of land restoration: The case of exclosures established on communal grazing lands in Tigray, Ethiopia	Mekuria, W., Veldkamp, E., Haile, M., Nyssen, J., Muys, B., & Gebrehiwot, K. (2007). Effectiveness of exclosures to restore degraded soils as a result of overgrazing in Tigray, Ethiopia. Journal of arid environments, 69(2), 270-284.	2011	nan	nan
4310003	431	Tigray	No protection	14.136576	38.309326	RC	total	2009	4.3631	Economic valuation of land restoration: The case of exclosures established on communal grazing lands in Tigray, Ethiopia	Mekuria, W., Veldkamp, E., Haile, M., Nyssen, J., Muys, B., & Gebrehiwot, K. (2007). Effectiveness of exclosures to restore degraded soils as a result of overgrazing in Tigray, Ethiopia. Journal of arid environments, 69(2), 270-284.	2011	nan	nan
4310002	431	Tigray	No protection	14.136576	38.309326	RC	total	2009	412.218	Economic valuation of land restoration: The case of exclosures established on communal grazing lands in Tigray, Ethiopia	Mekuria, W., Veldkamp, E., Haile, M., Nyssen, J., Muys, B., & Gebrehiwot, K. (2007). Effectiveness of exclosures to restore degraded soils as a result of overgrazing in Tigray, Ethiopia. Journal of arid environments, 69(2), 270-284.	2011	nan	nan
4310001	431	Tigray	No protection	14.136576	38.309326	SC	total	2003	229.0743	Economic valuation of land restoration: The case of exclosures established on communal grazing lands in Tigray, Ethiopia	Mekuria, W., Veldkamp, E., Haile, M., Nyssen, J., Muys, B., & Gebrehiwot, K. (2007). Effectiveness of exclosures to restore degraded soils as a result of overgrazing in Tigray, Ethiopia. Journal of arid environments, 69(2), 270-284.	2011	nan	nan
4300002	430	MPA	No protection	-4.05	39.67	TC	total	1999	0	Is There a Future for Coral Reef Parks in Poor Tropical Countries?	McClanahan (1999) Is There a Future for Coral Reef Parks in Poor Tropical Countries?	1999	63000.0	nan
4300001	430	MPA	No protection	-4.05	39.67	MP	total	1999	341.9268	Is There a Future for Coral Reef Parks in Poor Tropical Countries?	McClanahan (1999) Is There a Future for Coral Reef Parks in Poor Tropical Countries?	1999	63000.0	nan
4290001	429	South Australia	No protection	-30.000233	136.209152	MP	total	2002	136.1468	The economic contribution of seagrass to secondary production in South Australia	McArthur, L. C., & Boland, J. W. (2006). The economic contribution of seagrass to secondary production in South Australia. Ecological modelling, 196(1-2), 163-172.	2006	850000.0	nan
4290002	429	Eastern bank of Northern Spencer Gulf, Southern Australia	No protection	-30.000233	137.415774	MP	total	2002	18.9379	The economic contribution of seagrass to secondary production in South Australia	McArthur, L. C., & Boland, J. W. (2006). The economic contribution of seagrass to secondary production in South Australia. Ecological modelling, 196(1-2), 163-172.	2006	12700.0	nan
4280001	428	Philippines	No protection	13.0	122.0	MP	total	1986	377.1591	Environmental, Economic and Social Costs of Coral Reef Destruction in the Philippines	McAllister (1988) Environmental, Economic and Social Costs of Coral Reef Destruction in the Philippines	1988	2506000.0	nan
4270001	427	Kenting Coral Reef	Protected	21.9483	120.7798	CV	total	2018	46869.1075	Using Internet Surveys to Estimate Visitors' Willingness to Pay for Coral Reef Conservation in the Kentin National Park, Taiwan	Maynard et al.2019 () Using Internet Surveys to Estimate Visitors' Willingness to Pay for Coral Reef Conservation in the Kentin National Park, Taiwan	2019	nan	nan
4260001	426	Seychelles	Protected	-4.58	55.67	CV	person	1998	2652.9007	Valuing Marine Parks in a Developing Country: A Case Study of the Seychelles	Mathieu et al. (2000) Valuing Marine Parks in a Developing Country: A Case Study of the Seychelles	2000	1000.0	nan
4250001	425	Voh-Kone-Pouembout	No protection	-21.098	164.814	CE	household	2012	nan	Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	Marre et al. (2015) Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	2015	nan	nan
4250002	425	Voh-Kone-Pouembout	No protection	-21.098	164.814	CE	household	2012	nan	Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	Marre et al. (2015) Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	2015	nan	nan
4250003	425	Voh-Kone-Pouembout	No protection	-21.098	164.814	CE	household	2012	nan	Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	Marre et al. (2015) Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	2015	nan	nan
4250004	425	Voh-Kone-Pouembout	No protection	-21.098	164.814	CE	household	2012	nan	Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	Marre et al. (2015) Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	2015	nan	nan
4250005	425	Zone Coutiere Ouest	Protected	-21.696	165.553	CE	household	2012	nan	Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	Marre et al. (2015) Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	2015	50000.0	nan
4250006	425	Zone Coutiere Ouest	Protected	-21.696	165.553	CE	household	2012	nan	Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	Marre et al. (2015) Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	2015	50000.0	nan
4250007	425	Zone Coutiere Ouest	Protected	-21.696	165.553	CE	household	2012	nan	Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	Marre et al. (2015) Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	2015	50000.0	nan
4250008	425	Zone Coutiere Ouest	Protected	-21.696	165.553	CE	household	2012	nan	Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	Marre et al. (2015) Non-Market Use and Non-Use Values for Preserving Ecosystem Services over Time: A Choice Experiment Application to Coral Reef Ecosystems in New Caledonia	2015	50000.0	nan
4240001	424	Bako National Park	Protected	1.7167	110.4667	CV	person	2004	0	The economics of recreational park conservation: a case study of Bako National Park.	Marikan, D. A. A., Radam, A., & Siti Baizura, J. Z. (2006). The economics of recreational park conservation: A case study of Bako National Park. Staff Paper 4/2006, Faculty of Economics and Management, University Putra Malaysia, Malaysia.	2006	2700.0	nan
4230001	423	Vincheto di Cellarda	Protected	46.05	11.98	CV|TC	total	2002	622.7752	Turismo e attività ricreative nelle aree protette italiane: un quadro conoscitivo ancora inadeguato	Marangon, F., Tempesta, T., & Visintin, F. (2002). Turismo e attività ricreative nelle aree protette italiane: un quadro conoscitivo ancora inadeguato. In 2nd Conferenza Nazionale delle Aree Naturali Protette (pp. 11-13).	2002	80.0	nan
4230002	423	Foce dell'Isonzo	Protected	45.7569	13.5004	CV|TC	total	2002	115.9568	Turismo e attività ricreative nelle aree protette italiane: un quadro conoscitivo ancora inadeguato	Marangon, F., Tempesta, T., & Visintin, F. (2002). Turismo e attività ricreative nelle aree protette italiane: un quadro conoscitivo ancora inadeguato. In 2nd Conferenza Nazionale delle Aree Naturali Protette (pp. 11-13).	2002	2340.0	nan
4230003	423	Valle Canal Novo	Protected	45.75	13.32	CV|TC	total	2002	4362.4989	Turismo e attività ricreative nelle aree protette italiane: un quadro conoscitivo ancora inadeguato	Marangon, F., Tempesta, T., & Visintin, F. (2002). Turismo e attività ricreative nelle aree protette italiane: un quadro conoscitivo ancora inadeguato. In 2nd Conferenza Nazionale delle Aree Naturali Protette (pp. 11-13).	2002	36.0	nan
4230004	423	Oasi dei Quadris di Fagagna	Protected	46.1	13.08	CV	total	2002	2723.5871	Turismo e attività ricreative nelle aree protette italiane: un quadro conoscitivo ancora inadeguato	Marangon, F., Tempesta, T., & Visintin, F. (2002). Turismo e attività ricreative nelle aree protette italiane: un quadro conoscitivo ancora inadeguato. In 2nd Conferenza Nazionale delle Aree Naturali Protette (pp. 11-13).	2002	10.0	nan
4220001	422	Layawan Watershed - Oroquieta City	Partially protected	8.466079	123.785821	CV	total	2012	0	Willingness to Pay for Conserving Layawan Watershed for Domestic Water Supply in Oroquieta City, Philippines	Manlosa, A. O., Briones, N. D., Alcantara, A. J., & Florece, L. M. (2013). Willingness to pay for conserving Layawan watershed for domestic water supply in Oroquieta City, Philippines.	2013	23788.0	nan
4220002	422	Layawan Watershed - Oroquieta City	Partially protected	8.466079	123.785821	CE	total	2012	0	Willingness to Pay for Conserving Layawan Watershed for Domestic Water Supply in Oroquieta City, Philippines	Manlosa, A. O., Briones, N. D., Alcantara, A. J., & Florece, L. M. (2013). Willingness to pay for conserving Layawan watershed for domestic water supply in Oroquieta City, Philippines.	2013	23788.0	nan
4210004	421	Humber Estuary	Partially protected	53.59	-0.74	CV	person	2010	nan	Valuing the regulatory services provided by marine ecosystems	Mangi, S. C., Davis, C. E., Payne, L. A., Austen, M. C., Simmonds, D., Beaumont, N. J. and Smyth, T. (2011) Valuing the regulatory services provided by marine ecosystems	2011	648.0	nan
4210001	421	Isles of Scilly	Partially protected	49.916667	-6.333333	RC	total	2010	217.7615	Valuing the regulatory services provided by marine ecosystems	Mangi, S. C., Davis, C. E., Payne, L. A., Austen, M. C., Simmonds, D., Beaumont, N. J. and Smyth, T. (2011) Valuing the regulatory services provided by marine ecosystems	2011	1600.0	nan
4210002	421	Isles of Scilly	Partially protected	49.916667	-6.333333	SC	total	2010	7777.1974	Valuing the regulatory services provided by marine ecosystems	Mangi, S. C., Davis, C. E., Payne, L. A., Austen, M. C., Simmonds, D., Beaumont, N. J. and Smyth, T. (2011) Valuing the regulatory services provided by marine ecosystems	2011	1600.0	nan
4210003	421	Exe Estuary	Partially protected	50.12	-3.08	CV	person	2010	nan	Valuing the regulatory services provided by marine ecosystems	Mangi, S. C., Davis, C. E., Payne, L. A., Austen, M. C., Simmonds, D., Beaumont, N. J. and Smyth, T. (2011) Valuing the regulatory services provided by marine ecosystems	2011	66.0	nan
4210006	421	Broads	No protection	52.724167	1.640833	CV	person	2010	nan	Valuing the regulatory services provided by marine ecosystems	Mangi, S. C., Davis, C. E., Payne, L. A., Austen, M. C., Simmonds, D., Beaumont, N. J. and Smyth, T. (2011) Valuing the regulatory services provided by marine ecosystems	2011	nan	35.0
4210005	421	Essex	No protection	51.75	0.583333	CV	person	2010	nan	Valuing the regulatory services provided by marine ecosystems	Mangi, S. C., Davis, C. E., Payne, L. A., Austen, M. C., Simmonds, D., Beaumont, N. J. and Smyth, T. (2011) Valuing the regulatory services provided by marine ecosystems	2011	4636.0	nan
4200001	420	Kapuhenwala	No protection	6.085575	80.938114	MP	household	2005	2579.6868	The economic value of coastal ecosystems in reducing tsunami impacts:The case of mangroves in Kapuhenwala and Waduruppa, Sri Lanka	Mamiit, R. J., & Wijayaweera, K. (2006). The economic value of coastal ecosystems in reducing tsunami impacts: the case of mangroves in Kapuhenwala and Wanduruppa, Sri Lanka. In 3rd World Congress of Environmental and Resource Economists, Kyoto, Japan.	2006	200.0	nan
4200002	420	Kapuhenwala	No protection	6.085575	80.938114	MP	household	2005	67.4734	The economic value of coastal ecosystems in reducing tsunami impacts:The case of mangroves in Kapuhenwala and Waduruppa, Sri Lanka	Mamiit, R. J., & Wijayaweera, K. (2006). The economic value of coastal ecosystems in reducing tsunami impacts: the case of mangroves in Kapuhenwala and Wanduruppa, Sri Lanka. In 3rd World Congress of Environmental and Resource Economists, Kyoto, Japan.	2006	200.0	nan
4200003	420	Kapuhenwala	No protection	6.085575	80.938114	MP	household	2005	3322.5365	The economic value of coastal ecosystems in reducing tsunami impacts:The case of mangroves in Kapuhenwala and Waduruppa, Sri Lanka	Mamiit, R. J., & Wijayaweera, K. (2006). The economic value of coastal ecosystems in reducing tsunami impacts: the case of mangroves in Kapuhenwala and Wanduruppa, Sri Lanka. In 3rd World Congress of Environmental and Resource Economists, Kyoto, Japan.	2006	200.0	nan
4200004	420	Waduruppa	No protection	6.132105	81.121451	MP	household	2005	1074.7796	The economic value of coastal ecosystems in reducing tsunami impacts:The case of mangroves in Kapuhenwala and Waduruppa, Sri Lanka	Mamiit, R. J., & Wijayaweera, K. (2006). The economic value of coastal ecosystems in reducing tsunami impacts: the case of mangroves in Kapuhenwala and Wanduruppa, Sri Lanka. In 3rd World Congress of Environmental and Resource Economists, Kyoto, Japan.	2006	76.0	nan
4200005	420	Waduruppa	No protection	6.132105	81.121451	MP	household	2005	17777.4499	The economic value of coastal ecosystems in reducing tsunami impacts:The case of mangroves in Kapuhenwala and Waduruppa, Sri Lanka	Mamiit, R. J., & Wijayaweera, K. (2006). The economic value of coastal ecosystems in reducing tsunami impacts: the case of mangroves in Kapuhenwala and Wanduruppa, Sri Lanka. In 3rd World Congress of Environmental and Resource Economists, Kyoto, Japan.	2006	76.0	nan
4200006	420	Kapuhenwala	No protection	6.085575	80.938114	DC	household	2005	3224.6008	The economic value of coastal ecosystems in reducing tsunami impacts:The case of mangroves in Kapuhenwala and Waduruppa, Sri Lanka	Mamiit, R. J., & Wijayaweera, K. (2006). The economic value of coastal ecosystems in reducing tsunami impacts: the case of mangroves in Kapuhenwala and Wanduruppa, Sri Lanka. In 3rd World Congress of Environmental and Resource Economists, Kyoto, Japan.	2006	200.0	nan
4190001	419	Pulau Redang Marine Park	Protected	5.7717	103.009	CV	total	2008	nan	Willingness to Pay for Protecting Natural Environments in Pulau Redand Marine Park, Malaysia	Mamat et al. (2013) Willingness to Pay for Protecting Natural Environments in Pulau Redand Marine Park, Malaysia	2013	nan	nan
4180001	418	Herbert River District	No protection	-18.58	146.13	CE	total	1998	3183.4379	Community values for environmental protection in a cane farming catchment in Northern Australia: a choice modelling study	Mallawaarachchi, T., Blamey, R. K., Morrison, M. D., Johnson, A. K. L., & Bennett, J. W. (2001). Community values for environmental protection in a cane farming catchment in Northern Australia: A choice modelling study. Journal of Environmental Management, 62(3), 301-316.	2001	2300.0	nan
4170001	417	Takalar district, South Sulawesi	No protection	-5.416667	119.583333	FI	total	2015	39.6229	Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi Indonesia	Malik, A., Fensholt, R., & Mertz, O. (2015). Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi, Indonesia. Forests, 6(9), 3028-3044.	2015	1719.0	nan
4170002	417	Takalar district, South Sulawesi	No protection	-5.416667	119.583333	MP	total	2015	908.024	Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi Indonesia	Malik, A., Fensholt, R., & Mertz, O. (2015). Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi, Indonesia. Forests, 6(9), 3028-3044.	2015	1719.0	nan
4170003	417	Takalar district, South Sulawesi	No protection	-5.416667	119.583333	VT	total	2015	172.7997	Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi Indonesia	Malik, A., Fensholt, R., & Mertz, O. (2015). Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi, Indonesia. Forests, 6(9), 3028-3044.	2015	1719.0	nan
4170004	417	Takalar district, South Sulawesi	No protection	-5.416667	119.583333	FI	total	2015	7.7044	Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi Indonesia	Malik, A., Fensholt, R., & Mertz, O. (2015). Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi, Indonesia. Forests, 6(9), 3028-3044.	2015	1719.0	nan
4170005	417	Takalar district, South Sulawesi	No protection	-5.416667	119.583333	FI	total	2015	5.5032	Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi Indonesia	Malik, A., Fensholt, R., & Mertz, O. (2015). Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi, Indonesia. Forests, 6(9), 3028-3044.	2015	1719.0	nan
4170006	417	Takalar district, South Sulawesi	No protection	-5.416667	119.583333	RC	total	2015	2454.9667	Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi Indonesia	Malik, A., Fensholt, R., & Mertz, O. (2015). Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi, Indonesia. Forests, 6(9), 3028-3044.	2015	1719.0	nan
4170007	417	Takalar district, South Sulawesi	No protection	-5.416667	119.583333	MP	total	2015	304.8759	Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi Indonesia	Malik, A., Fensholt, R., & Mertz, O. (2015). Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi, Indonesia. Forests, 6(9), 3028-3044.	2015	1719.0	nan
4170008	417	Takalar district, South Sulawesi	No protection	-5.416667	119.583333	MP	total	2015	2522.6558	Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi Indonesia	Malik, A., Fensholt, R., & Mertz, O. (2015). Economic valuation of mangroves for comparison with commercial aquaculture in South Sulawesi, Indonesia. Forests, 6(9), 3028-3044.	2015	1719.0	nan
4160002	416	Hanauma Bay	Protected	21.271389	-157.694444	CV	person	1994	nan	Political Economy of Protecting Unique Recreational Resources: Hanauma Bay, Hawaii	Mak & Moncur (1998) Political Economy of Protecting Unique Recreational Resources: Hanauma Bay, Hawaii	1998	nan	nan
4160003	416	Hanauma Bay	Protected	21.271389	-157.694444	CV	nan	1995	nan	Political Economy of Protecting Unique Recreational Resources: Hanauma Bay, Hawaii	Mak & Moncur (1998) Political Economy of Protecting Unique Recreational Resources: Hanauma Bay, Hawaii	1998	nan	nan
4160001	416	Hanauma Bay	Protected	21.271389	-157.694444	CV	person	1994	nan	Political Economy of Protecting Unique Recreational Resources: Hanauma Bay, Hawaii	Mak & Moncur (1998) Political Economy of Protecting Unique Recreational Resources: Hanauma Bay, Hawaii	1998	nan	nan
4150002	415	Khecheoplari - Sikkim State	No protection	22.45	88.2	CV	total	2000	18998.4389	Valuing ecosystems in a sacred lake pf the Sikkam Himalayas, India	Maharana, I., Rai, S. C., & Sharma, E. (2000). Valuing ecotourism in a sacred lake of the Sikkim Himalaya, India. Environmental conservation, 27(3), 269-277.	2000	4.0	nan
4150001	415	Khecheoplari - Sikkim State	No protection	22.45	88.2	TC	total	2000	12217.4452	Valuing ecosystems in a sacred lake pf the Sikkam Himalayas, India	Maharana, I., Rai, S. C., & Sharma, E. (2000). Valuing ecotourism in a sacred lake of the Sikkim Himalaya, India. Environmental conservation, 27(3), 269-277.	2000	4.0	nan
4140008	414	Kish	No protection	26.535	54.036	MP	total	2009	nan	Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	Madani et al. (2012) Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	2012	nan	nan
4140001	414	Kish	No protection	26.535	54.036	FI	total	2009	nan	Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	Madani et al. (2012) Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	2012	nan	nan
4140002	414	Kish	No protection	26.535	54.036	MP	total	2009	nan	Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	Madani et al. (2012) Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	2012	nan	nan
4140003	414	Kish	No protection	26.535	54.036	MP	total	2009	nan	Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	Madani et al. (2012) Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	2012	nan	nan
4140004	414	Kish	No protection	26.535	54.036	RC	total	2009	nan	Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	Madani et al. (2012) Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	2012	nan	nan
4140005	414	Kish	No protection	26.535	54.036	HP	total	2009	nan	Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	Madani et al. (2012) Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	2012	nan	nan
4140006	414	Kish	No protection	26.535	54.036	CV	total	2009	nan	Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	Madani et al. (2012) Estimating the Total Economic Value of Coral Reefs of Kish Island (Persian Gulf)	2012	nan	nan
